0.052036638	0.4363656	0
0.041218837	0.413846784	0
0.036605784	0.389266073	0
0.072229865	0.411734057	0
0.09396713	0.39119771	0
0.12034922	0.374750206	0
0.15447374	0.364434377	0
0.193243084	0.35820739	0
0.228895758	0.362232692	0
0.264548432	0.366257994	0
0.293983651	0.380541938	0
0.320318085	0.394832237	0
0.357489381	0.41934623	0
0.411749942	0.421284221	0
0.470645796	0.433458614	0
0.524893649	0.443593352	0
0.548174953	0.427152202	0
0.574585635	0.392262016	0
0.597886002	0.363525745	0
0.644426371	0.344987753	0
0.670783044	0.344933743	0
0.697139716	0.344879733	0
0.723496389	0.344825724	0
0.748305847	0.342725704	0
0.774665697	0.340622508	0
0.802572762	0.340565321	0
0.828907196	0.35485562	0
0.994770602	0.372958359	0
0.997979406	0.303279652	0
0.999580632	0.270489486	0
1.001185034	0.235650132	0
1.001245397	0.196715582	0
0.973344686	0.192674395	0
0.934594404	0.186606261	0
0.89738816	0.184633323	0
0.867930703	0.184693686	0
0.824519712	0.184782643	0
0.796580876	0.205331698	0
0.759365102	0.209506321	0
0.722155681	0.20958257	0
0.692704577	0.205544559	0
0.653951118	0.201525612	0
0.626056761	0.193386051	0
0.601269543	0.181141762	0
0.571831147	0.168907005	0
0.526879295	0.162851579	0
0.492767482	0.16497066	0
0.455554885	0.167096096	0
0.433833504	0.177386508	0
0.407445061	0.197932386	0
0.374880464	0.202097478	0
0.348526968	0.2001023	0
0.281901391	0.173599484	0
0.240053501	0.165488517	0
0.204400827	0.161463215	0
0.157889052	0.161558526	0
0.109826883	0.161657014	0
0.054006399	0.165869761	0
0.039986148	0.208931278	0
0.033705152	0.260173657	0
0.036726511	0.311396974	0
0.033555832	0.356485438	0
0.059880734	0.376923297	0
0.052201843	0.329807885	0
0.064697117	0.27035605	0
0.080134325	0.313357203	0
0.081621177	0.354337763	0
0.09722359	0.290781201	0
0.058574973	0.219139087	0
0.032288195	0.174110987	0
0.103491878	0.247735569	0
0.080331301	0.186307619	0
0.080242344	0.243684851	0
0.10356495	0.200604272	0
0.13757192	0.266108356	0
0.111154884	0.305096915	0
0.106436988	0.34813937	0
0.170063445	0.309074562	0
0.14524128	0.319371329	0
0.207266512	0.313096687	0
0.191851544	0.255751226	0
0.165539349	0.227116619	0
0.136091422	0.221029423	0
0.133044647	0.1861996	0
0.1795596	0.184055102	0
0.207434895	0.204489784	0
0.24304309	0.237203702	0
0.227481978	0.274120835	0
0.241356085	0.325321913	0
0.294104378	0.302672839	0
0.275585448	0.247382918	0
0.267757236	0.296579288	0
0.247754631	0.198259621	0
0.284951344	0.206380119	0
0.309725854	0.226821155	0
0.326703923	0.275966692	0
0.323530066	0.323104343	0
0.289399191	0.337518546	0
0.337420058	0.364059487	0
0.371509631	0.376284713	0
0.387131107	0.30043303	0
0.360729955	0.329175655	0
0.346884442	0.259531896	0
0.399613673	0.249177942	0
0.35612961	0.296398197	0
0.480157835	0.298193221	0
0.433607935	0.322878774	0
0.38862749	0.335266029	0
0.424245216	0.361832386	0
0.397844065	0.390575011	0
0.480030754	0.380160694	0
0.435063016	0.384351202	0
